,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
51613,2011-03-11-034052,"i'm in osaka, japan and i felt the earthquake today. a small mercy for me that i am okay and so are those close to me, but my deepest concerns go out to those in the north.",chris johnson,Multiple,2011-03-11 11:07:34,4,"['http://edmonton.ctv.ca/servlet/an/local/CTVNews/20110311/japan-eyewitness-account-110311/20110311?hub=EdmontonHome'
 'http://ctvbc.ctv.ca/servlet/an/local/CTVNews/20110311/japan-eyewitness-account-110311/20110311?hub=BritishColumbiaHome'
 'http://calgary.ctv.ca/servlet/an/local/CTVNews/20110311/japan-eyewitness-account-110311/20110311?hub=CalgaryHome'
 'http://montreal.ctv.ca/servlet/an/local/CTVNews/20110311/japan-eyewitness-account-110311/20110311?hub=MontrealHome']",C,0.6024,['CA']
59765,2011-03-17-059572,"sendai, one of [ the ] cities hardest hit by the tsunami, was the next concert stop scheduled on the tour. the day following the earthquake and tsunami, johnson canceled plans to travel to tokyo for a media event because of rising concerns about the safety of the fukushima nuclear power plant. the band and crew remained in osaka until the decision was made to postpone the remainder of the tour due to the tragedy.",jack johnson,Multiple,2011-03-17 08:23:39,1,['http://aceshowbiz.com/news/view/w0011206.html'],C,0.7813,['US']
138343,2011-03-23-037843,"in the case of the kobe earthquake, osaka is so close that some people walked to kobe,",yoshito sengoku,Q965723,2011-03-23 03:01:20,1,"['http://earthtimes.org/articles/news/372951,tsunami-survivors-so-slow.html']",C,0.3839,['US']
219087,2011-03-11-081714,"we are safe here at our osaka and tokyo offices, but more importantly, our hearts go out to everyone effected by the earthquake in japan.",hideo kojima,Multiple,2011-03-11 09:28:26,3,"['http://playstationlifestyle.net/2011/03/11/8-9-magnitude-earthquake-and-tsunamis-slam-japan-updates-on-sony-and-others/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Playstationlifestylenet+%28PlayStationLifeStyle%29'
 'http://playstationlifestyle.net/2011/03/11/8-9-magnitude-earthquake-and-tsunamis-slam-japan-updates-on-sony-and-others/'
 'http://psu.com/news/10968']",C,0.4804,['JA']
49911,2011-08-11-054901,"osaka is no surprise. after the japan earthquake the government is very keen to make osaka the second financial and commercial capital of the country,",samuel lee,Q20987324,2011-08-11 14:10:21,1,['http://datacenterdynamics.com/focus/archive/2011/08/equinix-names-melbourne-and-osaka-as-priorities-at-launch-of-sydney-data-center'],C,0.7767,['US']
178698,2011-03-11-069758,"the united states geological survey said the earthquake had a magnitude of 8.9, and occurred at about 230 miles northeast of tokyo and at a revised depth of about 17 miles, the american agency said. the japanese meteorological agency said the quake had a magnitude of 8.8. news reports said it ranked among the biggest in a century. tsunami waves swept away houses and cars in northern japan and pushed ships aground. trains were shut down across central and northern japan, including tokyo, and air travel was severely disrupted. the government held an emergency session to coordinate response as the death toll rose to 23 in five prefectures, officials said. at least 30 people were injured in the cities of tokyo and osaka.",naoto kan,Q47846,2011-03-11 10:24:57,2,"['http://statesman.com/blogs/content/shared-gen/blogs/austin/firstreading/entries/2011/03/11/_happy_birthday_to_sen_5.html?cxntfid=blogs_first_reading?cxtype=rss_news'
 'http://statesman.com/blogs/content/shared-gen/blogs/austin/firstreading/entries/2011/03/11/_happy_birthday_to_sen_5.html?cxntfid=blogs_first_reading']",C,0.5439,['US']
160401,2011-05-10-035066,"in the case of the kobe earthquake, there was a major city nearby, osaka, from which things could be sent quickly.",atsushi matsumoto,Multiple,2011-05-10 09:07:39,1,['http://hollywoodreporter.com/news/japans-nhk-learns-earthquake-tsunami-187019'],C,0.6938,['US']
132346,2011-03-17-050885,"my family and i were in our hotel room on the 29th floor in osaka when the earthquake hit. although it was an extremely nerve-racking experience, it was nothing compared to what those closer to the epicenter are going through,",ghost rider,Q1347354,2011-03-17 08:23:39,1,['http://aceshowbiz.com/news/view/w0011206.html'],C,0.4103,['US']
237,2017-10-02-009474,"as we continue to explore an economic opportunity of this magnitude, it was important to take a fact-finding visit to similar manufacturing facilities in Osaka, Japan as part of our due diligence. The trip reaffirmed our belief that Foxconn would bring significant benefits to Racine County, and we plan to share more with the community very soon.",None,,2017-10-02 11:00:00,2,"['http://journaltimes.com/news/local/local-delegation-travels-to-japan-to-learn-about-foxconn/article_e923e024-46fa-5042-bae7-1efe6656fccc.html'
 'http://host.madison.com/news/local/govt-and-politics/racine-area-delegation-travels-to-japan-to-learn-about-foxconn/article_68279b78-fbc4-5cea-9490-07b8353c5177.html']",E,0.9012,['US']
41008,2017-11-03-056231,"I'd heard that historically, tsunamis caused by earthquakes put many parts of Osaka underwater, and I knew that some parts of the world were at risk from rising sea levels,",Keiko Kanai,Q11646368,2017-11-03 15:12:26,2,"['http://feeds.themorningnews.org/~r/tmn/rss/~3/88OPKrNMP4o/three-degree-world-cities-drowned-global-warming'
 'http://alternet.org/environment/5-worlds-biggest-cities-will-be-drowned-and-see-millions-refugees']",E,0.799,['US']
2484,2018-06-18-054697,"Japan earthquake: I am in constant touch with Indian Ambassador in Japan @IndianEmbTokyo. He has informed me that there no Indian casualty. We have given the helpline numbers. In case of emergency, @IndianConsOsaka is there to help you,",Sushma Swaraj,Q1652493,2018-06-18 13:22:14,2,"['http://aninews.in/news/world/asia/no-indian-casualty-in-osaka-earthquake-swaraj201806181818060002/'
 'https://www.oneindia.com/india/japan-earthquake-no-indian-casualty-in-osaka-confirms-sushma-swaraj-2718106.html?utm_source=/rss/news-india-fb.xml&utm_medium=2.21.77.117&utm_campaign=client-rss']",E,0.8382,['IN']
11177,2018-09-10-034512,"I offer my consolation to the Japanese public as well as Prime Minister Abe, who suffered heavily from the natural disaster. I offer my condolences to the residents of Osaka and Sapporo who perished due to the typhoon and earthquake,",President Moon,Q21001,2018-09-10 01:53:19,1,['http://english.chosun.com/site/data/html_dir/2018/09/10/2018091000888.html'],E,0.4076,['KS']
54925,2018-09-10-066038,"Osaka's tenacious and patient performance must have been a great show of encouragement to those Japanese people who saw damage from such things as typhoons and earthquakes,",Tsuyoshi Fukui,Multiple,2018-09-10 06:04:21,1,['https://www.dawn.com/news/1431968/rare-good-news-in-disaster-hit-japan'],E,0.6985,['PK']
23115,2018-06-18-097936,"Trust everyone, including Indians and persons of Indian origin, are safe after this morning's earthquake centered around Osaka. In case of any emergency assistance, do feel free to reach us at +81-80-2524-1797 (Mobile / WhatsApp; Mr Rishi Pal, Consular officer),",None,,2018-06-18 12:32:12,1,['https://www.thestatesman.com/india/no-indian-casualty-in-osaka-quake-sushma-swaraj-1502650215.html'],E,0.8492,['IN']
