,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
145087,2013-10-21-011638,"Earthquake-hit residents in Cebu and Bohol may avail of the program. Their accounts must be in current status or 0-3 months in arrears as of September 30, 2013,",Jejomar Binay,Q380154,2013-10-21 09:20:31,1,['http://manilatimes.net/nhmfc-offers-6-month-moratorium-for-quake-victims/46460/'],D,0.8931,['RP']
209934,2013-11-19-023380,"I can only speak for myself, it's moot since we removed PDAF in the 2014 budget and we do hope the house resolution realigning the balance of the 2013 pdaf for the response and recovery program for the victims of typhoon Yolanda, Bohol earthquake and the Zamboanga incident, a man made disaster can help address the current situation and not end up with the national treasury.",Mel Senen Sarmiento,Q17371180,2013-11-19 07:20:04,1,['http://www.mb.com.ph/solons-lament-over-sc-decision-on-pdaf/'],D,0.8634,['RP']
169234,2013-11-14-105900,"We're already addressing that, the DSWD is looking for tents available since most are in Bohol used by the earthquake victims,",Voltaire Gazmin,Q1367826,2013-11-14 05:59:43,1,['http://www.abs-cbnnews.com/nation/11/14/13/gazmin-tells-critics-you-call-us-slow'],D,0.5984,['RP']
67482,2013-11-15-077958,"This has, in turn, allowed our business units to continue to expand aggressively in their respective sectors and tap new customers particularly in underserved markets. This is particularly critical in light of the massive destruction caused by the recent earthquakes in Cebu and Bohol, as well as Supertyphoon Yolanda. The Ayala group has been engaged in relief and rehabilitation efforts at various levels across its business units.",Fernando Zobel de Ayala,Q5444968,2013-11-15 00:45:48,1,['http://business.inquirer.net/152421/ayala-corp-net-income-rose-20-in-1st-9-months'],D,0.9369,['RP']
115304,2013-10-17-050110,"I've visited many areas here (Tagbilaran, Bohol) and met with the victims of the earthquake. I have seen firsthand that many of the stores here are selling basic goods at prices higher than usual. I ask these retailers to please stop this practice. Let us not take advantage of this tragedy, let us replace greed with bayanihan,",Nancy Binay,Q6962562,2013-10-17 08:52:16,1,['http://www.mb.com.ph/binay-wants-price-freeze-in-bohol-cebu/'],D,0.767,['RP']
117049,2013-11-30-031688,"The President emphasized the importance of fine-tuning budget estimates to ensure that every peso is spent wisely, considering the magnitude of government expenditures not just for post-Yolanda rehabilitation and for other calamities including Zamboanga, Bohol and Central Luzon, post-typhoon Santi,",None,,2013-11-30 08:04:33,2,"['http://manilatimes.net/budget-for-yolanda-rehab-raised-by-p2-billion/56842/'
 'http://manilatimes.net/budget-for-yolanda-rehab-raised-by-p2-billion-2/57053/']",D,0.9612,['RP']
56529,2013-10-15-051494,"Papunta po ang Pangulong Aquino sa Camp Aguinaldo para ma-brief po nang buo ang Pangulo mula ho doon sa mga ahensya po natin tungkol sa mga naging epekto nung 7.2-magnitude na lindol kanina po sa Bohol at sa ibang kabahagi po ng Cebu,",Abigail Valte,Q17385518,2013-10-15 06:27:11,1,['http://www.gmanetwork.com/news/story/330948/news/nation/palace-says-pnoy-govt-on-top-of-visayas-situation'],D,0.948,['RP']
124667,2013-11-18-005326,as they protected him during the Bohol earthquake,Ninez Cacho-Olivares,Q7038596,2013-11-18 01:46:11,1,['http://au.ibtimes.com/articles/522865/20131118/haiyan-philippines-criticism-relief.htm'],D,0.6742,['US']
232394,2013-11-11-060475,"The money will be added to the P500,000 we allotted earlier for the victims of the Bohol earthquake,",Mauricio Domogan,Q3551534,2013-11-11 11:44:15,1,['http://newsinfo.inquirer.net/525443/local-govts-in-luzon-send-aid'],D,0.9746,['RP']
238890,2013-10-25-015120,"For our stranded OFWs in Saudi and OFWs in distress, President Aquino's spending the night in a tent is nothing but an obvious PR stint aimed to uplift his deteriorating public image following developments in the pork barrel scam and the government's slow response after the Bohol earthquake,",None,,2013-10-25 16:02:32,1,['http://manilastandardtoday.com/2013/10/26/aquinos-tent-stint-in-bohol-tagged-as-mere-pr/'],D,0.9274,['RP']
220239,2013-10-21-033996,"It is better for the POEA to be first in facilitating the employment of workers who were displaced by the earthquake in Bohol and Cebu. Illegal recruiters might take advantage of the situation and victimise those who are already victims of this tragedy,",Rosalinda Baldoz,Q7367260,2013-10-21 11:50:02,1,['http://gulfnews.com/news/world/philippines/philippines-earthquake-victims-told-to-beware-of-traffickers-1.1245375'],D,0.7433,['AE']
71254,2013-11-19-045268,"It's moot since we removed PDAF in the 2014 budget and realigned PDAF for the response and recovery program for the victims of Typhoon Yolanda, Bohol earthquake and the Zamboanga incident,",None,,2013-11-19 15:06:20,1,['http://manilatimes.net/pork-declaration-draws-mixed-feelings/54256/'],D,0.6105,['RP']
17656,2013-11-12-036514,"In dollar terms ($14 billion), this is more than three times the reconstruction cost of Pepeng and Ondoy. This will have a major punch on the fourth quarter GDP this year but it will have its full impact lag into 2014. This overlaps with the negative impact or reconstruction demand from (Typhoon) Pablo, (the battle of) Zamboanga and Bohol (earthquake) which total another P60 billion,",Joey Salceda,Q3550210,2013-11-12 06:43:29,1,['http://business.inquirer.net/151941/economist-estimates-yolanda-impact-on-ph-economy-at-p604-b'],D,0.8746,['RP']
64891,2013-11-21-067019,"Since the earthquake in October, some foreign tourist markets or even domestic travellers were already thinking twice about coming here. We did our part to revive tourism especially in Bohol by quickly coming out with alternative routes for tourists. Traffic seemed to revive until Yolanda came and we had to start over again,",None,,2013-11-21 00:55:43,1,['http://newsinfo.inquirer.net/531645/dot-to-tap-intl-groups-to-help-plan-cebu-bohol-recovery'],D,0.8948,['RP']
76867,2013-11-03-046937,"We've decided to give most of what we collected to the victims of the earthquake in Bohol and Cebu,",Derek Ramsay,Q5262292,2013-11-03 13:22:28,1,['http://entertainment.inquirer.net/119519/cougar-party-launches-tv5s-for-love-or-money'],D,0.7387,['RP']
147202,2013-11-25-078317,"We plan to pass it on first reading this afternoon. What's important here is we can immediately act on the problems of the calamity-stricken areas, particularly Central Visayas that will include Tacloban, Leyte. Bohol tinamaan ng earthquake. We may include Pablo, Sendong,",Isidro Ungab,Q6081048,2013-11-25 15:50:03,1,['http://www.abs-cbnnews.com/nation/11/25/13/pnoy-get-more-funds-disaster-rehab'],D,0.9704,['RP']
14186,2013-11-07-064902,"Porkbarell scam, Zamboanga crisis, Bohol & Cebu earthquakes, super typhoons-can we please help each other Philippines? Let's unite and be one.",Christian Bautista,Q3545571,2013-11-07 07:55:23,1,['http://www.abs-cbnnews.com/entertainment/11/07/13/celebs-weigh-napoles-senate-appearance'],D,0.7936,['RP']
162280,2013-11-30-031863,"The recent calamity is teaching us already, like the earthquake that happened in Bohol, the Churches were ruined; the typhoon Yolanda in Leyte and Samar, many churc-hes were devastated. These are already signs that some priests who were living in comfort and privilege are now living in poverty,",Robert Reyes,Q7349249,2013-11-30 13:34:59,1,['http://manilatimes.net/be-bruised-hurting-and-dirty-out-on-the-streets/56992/'],D,0.942,['RP']
177862,2013-12-28-025013,"Specifically, we are eyeing to help restore Spanish-era churches in Bohol that were affected by the earthquake. We are also looking into how we can assist Cebu, Leyte, and Tacloban. We have member companies that have direct or indirect businesses in those areas,",John Paul,Multiple,2013-12-28 19:51:44,1,['http://www.eturbonews.com/41179/tourism-still-more-fun-philippines'],D,0.6047,['US']
