Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,..,..,4055179566.34981,4515558808.10994,5226778808.89209,6209137624.77181,6971285594.68013,9747879531.86311,10109225813.6696,12439087076.7667,15856574731.441,17804292964.1045,20001598505.7042,20561069558.2152,20484885119.7348,19907111418.9938,18017749073.6362,18869945678.4215,18353881129.5246,19291104007.6135,19807067268.1084
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,8.83227781263571,1.41411798058979,11.2297148236429,5.35740325126351,13.8263195479763,3.92498382161573,21.3905283931066,14.3624414692681,0.426354784529209,12.7522870887171,5.60074465808154,2.72454336394854,1.45131466009755,2.26031420130452,2.64700320195786,1.18922812838034,3.911603419423,-1.9347782488959
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,450,510,530,630,660,630,600,550,530,520,530,500
Afghanistan,AFG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,1520,1710,1700,1920,2020,2070,2110,2000,2090,2100,2190,..
Afghanistan,AFG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,12652732872.4915,14872475744.9014,16077121255.9847,19583172656.8063,21249374020.7611,21141556283.2619,20583397306.3902,19605172554.7726,19316759739.5405,19148650193.2814,20043825793.1074,19564088227.9105
Afghanistan,AFG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,43028339584.5166,50011958161.6854,51128371957.0037,59760957551.4133,65266760469.2683,69050351843.9249,72481076024.3345,70796494471.4959,75695088352.0683,78220074064.539,83181398439.1382,..
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,27,37,35,39,48,50,53,55,59,60,62,64,59,57,60,63,64,64,64,64,..
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,23.8101270064854,22.7108641828326,26.2267897500666,26.8120992326398,28.2107680719994,26.8822416082148,26.9156280026285,21.8971222069406,21.1514206977128,22.7402524820273,21.1578071539751,20.4446053132561,21.2296632181805,22.1240424906926,10.4668076938201,10.0518739969063,13.3872469597976,14.0581123697768,12.4708906466922
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,11.655238211175,11.2714320712639,10.9127735539374,7.19975128908025,22.5277561997899,2.09628874882868,-2.16340442783005,3.81463031709113,16.5933467311629,7.30175647136595,4.82278547931649,0.566944540816536,2.44756300204637,-2.19752646590604,2.40365618844285,2.07134857890898,6.52147984507825,5.49747785416332
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.841,56.308,56.784,57.271,57.772,58.29,58.826,59.375,59.93,60.484,61.028,61.553,62.054,62.525,62.966,63.377,63.763,64.13,64.486,64.833,..
Afghanistan,AFG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..,62.9318617892211,49.716991747909,47.4862260438013,45.9806203780983,45.328798498966,35.6590373181975,35.215357393503,30.0584759711474,34.950801758031,38.7041485662647,47.4862046515496,44.1076276422422,40.512797369827,41.6635031845278,39.5720906693762,41.2719789061495,45.1239710094741,39.6089306085559,36.6434863968287
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,2.43125786929857,1.99206569856085,1.89623399634252,2.56626735198569,2.335545701939,2.08741255278385,1.94583569418812,1.82134545354632,1.17541612009987,1.07694976762403,1.29801287790022,0.994575822723645,0.956772140958855,0.945226799939516,1.00674629248273,1.11823060279695,1.36968441109766
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.1106157,0.84456353,2.426528361,4.677582611,9.534904581,17.22510581,28.49300324,36.97858479,35.00312672,45.81362616,49.22797697,52.08357627,55.15951463,57.27106807,61.05463771,65.92913406,59.12084823,59.3560197,58.25581184
Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,128.7,124.6,120.4,116.3,112.1,107.9,103.7,99.5,95.4,91.4,87.6,83.9,80.3,76.8,73.6,70.4,67.6,64.9,62.5,60.3,..
Afghanistan,AFG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,118.8470912,116.2192998,107.2368589,118.8268193,118.1368993,125.2078765,127.2587134,129.5965676,139.5611126,145.1472111,144.7518695,141.776953,141.4616782,143.5475987,152.2335065,163.0491473,167.5489697,163.7610374,164.9562175,..
Afghanistan,AFG,Net migration,SM.POP.NETM,..,..,744193,..,..,..,..,-1046361,..,..,..,..,521769,..,..,..,..,-314602,..,..,..
Afghanistan,AFG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,136009994.506836,410359985.351563,1223290039.0625,1538229980.46875,2268530029.29688,2815100097.65625,2895830078.125,4982609863.28125,4811209960.9375,6113120117.1875,6235319824.21875,6745740234.375,6666770019.53125,5152540039.0625,4942970214.84375,4274229980.46875,4069419921.875,3811739990.23438,3792449951.17188,4284419921.875,..
Afghanistan,AFG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,0,0,0,89540435.95,140695166.3,378206657.0181,179116561.3764,219416087.481463,347165291.814146,253367821.603343,348624717.302647,627710802.377386,822731630.245558,803546453.786557,828571904.111179,788917115.24523
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,31.8291165027724,33.0959041754741,34.6181018901449,36.272510185951,37.8744125846276,39.2952149005912,40.4880954569127,41.5104953588825,42.4628266397084,43.4929479520877,44.7040881659161,46.131499862145,47.7305670434703,49.4280427656772,51.1147933707073,52.7120715007812,54.1969610636277,55.5955503477009,56.9370492908127,58.2693946634807,59.6273948472873
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2.97505722281038,3.90280496415438,4.4967187466326,4.66834379545461,4.32155951673842,3.68269988149014,2.9905238360968,2.49383039084495,2.26827304079294,2.39697830237036,2.74661463795293,3.14310555651301,3.40760003260595,3.49459192739625,3.35560233082199,3.07705362914441,2.77803478841236,2.54783303994568,2.38430907940751,2.31307334941778,2.30381209309418
Afghanistan,AFG,"Population, total",SP.POP.TOTL,20779957,21606992,22600774,23680871,24726689,25654274,26433058,27100542,27722281,28394806,29185511,30117411,31161378,32269592,33370804,34413603,35383028,36296111,37171922,38041757,38928341
Afghanistan,AFG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,33.7,..,..,..,38.3,..,..,..,..,54.5,..,..,..,..
Afghanistan,AFG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,32.9,..,..,..,..,..,..,..,..,24.6,..,..,..,..,19.1,..,..
Afghanistan,AFG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.4950408935547,84.4149475097656,85.6253280639648,84.3305892944336,..
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,8.96753350012612,7.00919125001793,8.05270582231448,10.5750824702327,11.0919491573205,11.5101607150307,10.2006246425162,9.40560933162746,8.61373050462046,10.1311181683697,12.678009904576,13.0392622227544,..,..,..
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,20.9575805664063,20.8829097747803,68.9868469238281,93.3621826171875,104.663818359375,98.0998916625977,101.697853088379,98.9335098266602,100.779731750488,96.8964004516602,100.071708679199,97.6416397094727,103.492393493652,104.498428344727,105.919708251953,103.534523010254,102.486473083496,102.175788879395,103.996162414551,106.701080322266,..
Afghanistan,AFG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0,..,0.544260025024414,0.40582001209259,0.547689974308014,0.573230028152466,0.567200005054474,0.586019992828369,0.609610021114349,0.625810027122498,0.663450002670288,0.669250011444092,0.655330002307892,0.654020011425018,0.6423299908638,0.645669996738434,0.641690015792847,0.636020004749298,..,..
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,12.3246202468872,..,12.5488901138306,17.5680809020996,18.6168098449707,28.2558708190918,28.4933395385742,38.1939811706543,44.4203796386719,50.5672492980957,51.756908416748,53.618049621582,53.5751304626465,52.5829010009766,51.6699485778809,51.6559410095215,53.6431999206543,55.4252090454102,..,..
Afghanistan,AFG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,24.4444444444444,31.1111111111111,32.2222222222222,34.4444444444444,45.5555555555556,46.6666666666667,52.2222222222222,51.1111111111111,50,53.3333333333333,54.4444444444444,51.1111,51.1111,51.1111,50,50,57.7778
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,..,..
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,6.96759757507017,5.28345660398282,6.08796493020769,8.48175836103604,9.16975191915408,8.91679399595736,7.70780060287773,7.12277329020889,6.88210294277301,7.58538233129798,9.50265278288094,9.89845089688421,..,..,..
Afghanistan,AFG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.104707040342723,0.104707034792812,0.104707034792812,..,..
Afghanistan,AFG,Time required to start a business (days),IC.REG.DURS,..,..,..,..,9.5,9.5,9.5,10.5,10.5,9.5,9.5,9.5,9.5,6.5,8.5,8.5,8.5,8.5,8.5,8.5,..
Afghanistan,AFG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,0.402819292924976,0.487686262693032,0.379800304581339,0.323576197641919,0.598264391416967,1.58652611431531,1.93817780133484,3.31844318968037,4.37308774385413,4.38145622949794,3.33306849551252,2.97359588967048,2.67298474456493
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,3.39264380829693,4.3141296477239,4.91084914575563,5.08077515052692,4.97703775215178,4.58087982806989,3.8850741596383,3.38908827870672,3.15989165451406,3.28496184755574,3.63099873466024,4.0280877136847,4.2889512956776,4.37235419172966,4.22979168341647,3.95172562767825,3.64912782637723,3.46289335307327,3.34993438731489,3.32382725656218,3.35442115854384
Albania,ALB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.0372,18.9396,18.842,18.765,18.688,18.611,18.534,18.457,18.9116,19.3662,19.8208,20.2754,20.73,20.5124,20.2948,20.0772,19.8596,19.642,19.5724,19.5028,..
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.5153606554554,22.7161967029445,22.0251747817387,21.9782092040588,20.5374568116515,18.8452577928801,17.7083928445183,17.1536228021036,16.8370863775504,16.7943876651647,17.9558409109494,18.2267654155688,18.7667991750788,19.5651762173868,19.9901536913842,19.7802245227192,19.8499758692673,19.0221428367873,18.4409306163631,18.4633799189155,19.2520984919238
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,6.18260223048327,..,..,..,..,4.71390334572491,..,..,..,..,4.44382899628253,..,..,..,..,4.41635687732342,..,..,..
Albania,ALB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.1,99,98,98.8,99.3,99.8,99,..,..,99.3,..,..,..,..,..,..,..,..,99.8,..,..
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.026213108529,1.0522280929869,1.22910118288698,1.35214448140818,1.41727335767255,1.35149180454706,1.35336220283257,1.42086728796502,1.41484755272088,1.47565225025013,1.57225093811545,1.73482330790188,1.57909199452076,1.65452427763954,1.80678854066866,1.75998705871449,1.71412617289866,1.94887203810602,1.93973156347946,..,..
Albania,ALB,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,57.5,..,75.1,..,..,60.1,..,..,..,69.3,..,..,..,..,..,..,..,..,46,..,..
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,68.9249884468671,67.4523723066624,70.309727421093,70.1754151018543,72.1806820734177,73.1812713410798,68.1382939282078,66.3900663742936,63.6106663552238,58.5320427064371,61.8842031525103,70.7971180173358
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1449.64741324695,1351.23079642883,1578.16591882688,1469.26453867857,1797.52548696885,1722.07284972507,1218.36014605619,1213.12436932179,1617.7441562046,1835.68407241763,1943.34335385842,2205.70392004668,2118.32777605579,2533.25282927106,2309.36650255581,..,..,..,..,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,580.494764208924,597.265252650749,660.04798411018,648.168387059418,715.414483080102,719.584378082987,706.859407721917,679.861765101008,710.748498463347,732.316681804627,729.154372728518,764.968616564465,687.896259861998,801.329975005976,808.455839595944,..,..,..,..,..,..
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.1153637600108,21.3334375486568,20.9456511360868,20.8474513850141,22.2175512676614,23.0129901117958,25.2095968180952,28.2478672596633,25.3024021398457,25.2407157401832,27.9794485454508,29.2415007417055,28.9374866944749,28.9163537436855,28.2129788388934,27.267393304466,28.9778642158267,31.5698206428859,31.5915741366206,31.5402162770969,23.249921309893
Albania,ALB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1122051223.3,1154309753.2,1180426821.7,1550382967.9,1603744698.8,2126166749.1,2517100832.6,2966604307.7,4256899002.8,4605163641.8,5436572731.8,6484194296.1,7384500626.6,8647043653.8,8512452310,8447046910.5,8516222980.3,9801454504.1,9875849866.7,9556855648.5,10859239096.8
Albania,ALB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.157,2.068,1.981,1.897,1.821,1.755,1.704,1.671,1.654,1.652,1.66,1.673,1.684,1.69,1.688,1.677,1.659,1.638,1.617,1.597,..
Albania,ALB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,143000000,207300000,135000000,178036400.666667,341285112.537562,262479012.637464,325138316.803697,652275603.722803,1247181714.30558,1345415233.65622,1089898207.57431,1048706682.05458,917994575.801863,1254150555.51294,1149927985.77737,989578334.828609,1044389554.85795,1022757857.07377,1204383363.60476,1201022154.46645,..
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,7693,7705.77,7718.54,7731.31,7744.08,7756.85,7769.62,7782.39,7795.16,7807.93,7820.7,7834.935,7849.17,7863.405,7877.64,7891.875,7891.8,7889.025,7889,7889,7889
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,3480355188.60063,3922099470.97313,4348070165.19261,5611492282.86582,7184681398.5698,8052075642.10781,8896073938.31407,10677321490.3807,12881354103.8398,12044223352.5413,11926928505.5231,12890765324.2256,12319830252.4768,12776217194.7928,13228144008.3428,11386846319.1589,11861200797.4706,13019693450.8816,15147020535.3869,15286612572.6895,14799615097.1008
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.95003613422918,8.29007002725658,4.53996064044722,5.5300507779332,5.5099986931984,5.52991480926491,5.90008395738064,5.97998203625438,7.49996956029166,3.35006652793865,3.70689230100683,2.54532184477017,1.41752599216287,1.00198715014967,1.77448678495493,2.21875223166761,3.31480475341897,3.80219748796804,4.07130129479023,2.17369228814495,-3.31123944391327
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1100,1280,1370,1650,2100,2620,3050,3460,4030,4280,4360,4410,4360,4540,4540,4390,4320,4290,4860,5220,5210
Albania,ALB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3980,4460,4800,5150,5560,5990,6750,7480,8260,8680,9540,10210,10450,10750,11360,11800,12280,12800,13530,14040,..
Albania,ALB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3408708296.46354,3927923955.74368,4193153284.64778,5024895333.53469,6366854113.56867,7899213432.20734,9131239744.27605,10273336546.4704,11883464800.9361,12528132732.2428,12708645464.7829,12803715190.2171,12659042748.0003,13156878985.4904,13116565123.2998,12634903056.2053,12421239109.9131,12331894495.1707,13936110158.6568,14902819468.2431,14773574588.8005
Albania,ALB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,12296005866.7397,13662090234.915,14638822591.445,15647852171.031,16816911803.791,18045149060.3004,20204747115.4142,22207086230.7757,24354644068.7435,25406899793.8301,27788453990.6953,29662624695.9106,30304881881.9107,31131627755.4839,32830050127.2819,33981492263.6927,35305524051.5747,36792791985.9034,38785246286.433,40062186855.542,..
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.7962591863962,34.9886815804971,35.2640459672128,33.8968868065619,34.1967670412024,36.8696660470205,35.6975146295823,34.4619785970732,35.7784370256008,34.5578335598682,30.3086626557515,31.4136118408633,28.3285481336596,28.052535580742,25.6746800876021,25.8190278602373,25.2238551267199,25.052534735067,24.1010254948933,..,..
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,1.3281933725167,1.46451719828648,1.01687289075396,0.926806810745407,0.890238031752596,0.25723481105228,1.63419038500233,0.784313358509228,0.088456602952229,0.044701906328398,..,..
Albania,ALB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,95,96,93,96,97,95,97,98,97,99,99,98,99,98,97,96,96,94,95,..
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.3388742463348,45.1576071302733,47.5794801481102,46.1731851587618,44.8295956019039,47.8593145289499,49.0574975155692,54.9541941704504,52.1493004309663,49.8541244540949,48.5639609301559,51.9770478184596,47.5726873138455,46.9574279195704,47.1948552195373,44.533646824669,45.8319571961061,46.6244544392929,45.2643136168563,45.313909544671,38.080952627464
Albania,ALB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,8.4,..,..,8.4,..,..,8.9,..,..,..,8.9,..,7,7.7,7.3,7.5,..,..,..
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.3956456296929,21.7356604231714,23.1063954130151,24.0555827571712,24.6655230886557,25.0817044962801,25.3081868713657,25.3402998998185,25.1610202705982,24.4136512883637,24.9374670061949,24.484407516121,22.9185139216065,23.061336904157,21.5088578900509,21.7636624840832,21.1419432555349,20.3583605689267,21.2840304546277,20.2359624888842,19.7049994696374
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.6437820728261,3.81393291822263,3.64414991674873,5.19710539886991,3.15694393888282,3.30349111296087,2.48066573879642,4.38989968361267,4.11718573134389,2.42264589808883,4.49310668166341,2.31478550447697,1.04242472953734,0.288751645229254,1.54987861943484,0.563958924921181,-0.632442858667801,1.45111572468173,1.35940039453163,0.477277009414109,-0.964778964039652
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.955,74.288,74.579,74.828,75.039,75.228,75.423,75.646,75.912,76.221,76.562,76.914,77.252,77.554,77.813,78.025,78.194,78.333,78.458,78.573,..
Albania,ALB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.8466098066159,41.6613605058461,42.4096192090386,41.2011615352209,40.5585138483673,40.7100000757309,43.2775180005938,49.3569478520224,51.2523756957508,46.8606387875491,49.8871104764709,56.8624113125754,55.5689474587012,56.8165043637372,57.8388018392801,54.615648843317,55.4075435718233,58.088925277176,58.0642244423772,56.3434178700104,54.5689867406219
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.24636024189216,1.30929137475594,1.32003449433204,1.33684292419802,1.38115794211088,1.35000497056322,1.56776908873068,1.8207653435572,1.98486885667765,1.5172171395597,1.55859189302349,1.52826633776627,1.48708257655216,1.40898210141146,1.34651599128914,1.16230386432234,1.10358100880452,1.10869638590383,1.16126612950916,1.29108711382404,1.53546471347491
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.952019386,12.54591489,27.22166012,35.27876478,40.56791669,49.57363751,62.35298419,76.54705112,61.9324483,82.86919686,91.32805273,105.852915,120.1058579,126.9369686,115.9979353,117.6592183,116.7444442,125.7103519,94.17699827,91.29301538,91.00294427
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.2,25.8,24.4,22.9,21.4,20,18.5,17.1,15.8,14.5,13.2,12.1,11.2,10.4,9.9,9.6,9.4,9.4,9.5,9.7,..
Albania,ALB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,98.96710462,98.80443759,94.35166034,92.44261361,91.73499053,91.75520694,91.35787356,90.58684956,90.77178764,94.86220011,94.33720177,95.79193995,95.36762977,93.76440942,92.65394254,93.51803379,94.53256107,94.40560775,93.39711539,..
Albania,ALB,Net migration,SM.POP.NETM,..,..,-176774,..,..,..,..,-217358,..,..,..,..,-136590,..,..,..,..,-69998,..,..,..
Albania,ALB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,317850006.103516,268529998.779297,307359985.351563,349309997.558594,300940002.441406,315079986.572266,324040008.544922,308630004.882813,364839996.337891,357149993.896484,365070007.324219,379480010.986328,349160003.662109,269980010.986328,281170013.427734,335160003.662109,171039993.286133,168350006.103516,344320007.324219,28409999.8474121,..
Albania,ALB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,597800000,699300000,733570000,888748582.309638,1160672105.01954,1289704315.92613,1359467324.66364,1468020000,1865581563.70359,1717698012.16515,1586574271.35642,1552078514.34037,1419772515.43028,1281848113.75308,1421007454.36595,1290863508.09401,1306009166.92504,1311822432.138,1458210055.85312,1472812241.61039,1465987212.49096
